Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
60,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,60,60.0,0.0,60,60,0,0,0,0,0.0,33333.33333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
39,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,39,39.0,0.0,39,39,0,0,0,0,0.0,51282.05128,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
100250428,9,9,885,660,295,0,98.33333333,147.5,178,0,73.33333333,80.57915363,15.41140553,0.17955035600000002,5897084.0,16600000.0,50000000,13,100000000,12500000.0,23200000.0,50000000,4766,100000000,12500000.0,23200000.0,50100000,1848,0,0,180,180,0.08977517800000001,0.08977517800000001,0,295,90.68421053,114.71077279999999,13158.5614,0,0,0,1,1,0,0,0,1,95.72222222,98.33333333,73.33333333,9,885,9,660,3,0,58639.5,4941.9692939999995,62134,55145,50000000.0,391.7371568,50000000,50000000
15,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,15,15.0,0.0,15,15,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
4250,1,3,33,787,33,33,33.0,0.0,411,33,262.3333333,201.4977254,192941.1765,941.1764706,1416.666667,2239.165321,4002,94,0,0.0,0.0,0,0,4250,2125.0,2787.414931,4096,154,0,0,8,24,235.2941176,705.8823529,33,411,170.6,189.9442023,36078.8,0,0,0,0,0,0,0,0,3,213.25,33.0,262.3333333,14,6870,19,3201,1,0,0.0,0.0,0,0,0.0,0.0,0,0
188857,14,15,1067,39137,517,0,76.21428571,177.27734840000002,6500,0,2609.1333329999998,2682.018399,212880.6451,153.55533549999998,6744.892856999999,19847.79098,104539,-15,174783,13444.84615,28443.42221,105822,329,175642,12545.85714,27521.15676,105986,2,0,0,280,324,74.13016197,79.42517354,0,6500,1340.133333,2269.9682780000003,5152755.982,0,1,0,0,0,0,0,0,1,1386.344828,76.21428571,2609.1333329999998,20,1067,22,52137,4,0,0.0,0.0,0,0,0.0,0.0,0,0
40103435,27,35,801,59368,234,0,29.66666667,70.90567949,4197,0,1696.228571,1675.650376,1500.3452949999999,1.546002231,657433.3607,5091951.812,39800000,-24,313278,12049.15385,12081.91774,56247,28,40100000,1179512.794,6827889.965,39800000,3,0,0,540,724,0.6732590359999999,0.872743195,0,4197,955.0634921,1496.535277,2239617.835,0,1,0,0,0,0,0,0,1,970.4677419,29.66666667,1696.228571,2,0,1,0,5,0,0.0,0.0,0,0,0.0,0.0,0,0
29606,1,3,32,559,32,32,32.0,0.0,438,32,186.33333330000002,219.8052168,19962.169830000003,135.10774840000002,9868.666667,14755.47838,26837,50,0,0.0,0.0,0,0,29606,14803.0,17018.64601,26837,2769,0,0,8,24,33.77693711,101.33081130000001,32,438,124.6,176.9259732,31302.8,0,0,0,0,0,0,0,0,3,155.75,32.0,186.33333330000002,1,36,3,610,1,0,0.0,0.0,0,0,0.0,0.0,0,0
18,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,18,18.0,0.0,18,18,0,0,0,0,0.0,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
21910,1,3,30,454,30,30,30.0,0.0,280,30,151.33333330000002,125.1612294,22090.36969,182.5650388,7303.333333,10136.78679,18889,67,0,0.0,0.0,0,0,21910,10955.0,11220.3704,18889,3021,0,0,8,24,45.6412597,136.9237791,30,280,102.8,110.67610400000001,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000002,22,1067,24,65137,1,0,0.0,0.0,0,0,0.0,0.0,0,0
21733,4,2,31,0,31,0,7.75,15.5,0,0,0.0,0.0,1426.402245,276.077854,4346.6,9263.859984,20912,-22,21108,7036.0,12017.35195,20912,2,21755,21755.0,0.0,21755,21755,0,0,80,40,184.05190259999998,92.02595132,0,31,4.428571429,11.71689866,137.28571430000002,0,0,0,0,1,0,0,0,0,5.166666667,7.75,0.0,4,31,2,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
4762,1,3,30,454,30,30,30.0,0.0,280,30,151.33333330000002,125.1612294,101637.9672,839.9832002999999,1587.333333,1337.63124,2604,72,0,0.0,0.0,0,0,4762,2381.0,417.19300089999996,2676,2086,0,0,8,24,209.99580010000003,629.9874003,30,280,102.8,110.67610400000001,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000002,38,5812,40,3767,1,0,0.0,0.0,0,0,0.0,0.0,0,0
9,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,9,9.0,0.0,9,9,0,0,0,0,0.0,222222.2222,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
14,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,14,14.0,0.0,14,14,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3795,5,5,13000,0,5200,0,2600.0,2055.480479,0,0,0.0,0.0,3425559.9469999997,2635.046113,421.66666669999995,855.8028393999999,2643,-43,3626,906.5,1181.556741,2643,4,3795,948.75,1252.636786,2791,3,0,0,100,100,1317.523057,1317.523057,0,5200,1181.818182,1879.796894,3533636.3639999996,0,0,0,0,1,0,0,0,1,1300.0,2600.0,0.0,2,2600,2,0,4,0,0.0,0.0,0,0,0.0,0.0,0,0
5091,1,3,46,566,46,46,46.0,0.0,391,46,188.66666669999998,180.07313330000002,120212.1391,785.7002554,1697.0,1405.2177769999998,2570,76,0,0.0,0.0,0,0,5091,2545.5,142.12846299999998,2646,2445,0,0,8,24,196.4250638,589.2751915,46,391,131.6,149.3964524,22319.3,0,0,0,0,0,0,0,0,3,164.5,46.0,188.66666669999998,6,13000,6,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
6950,1,3,45,675,45,45,45.0,0.0,321,45,225.0,156.0,103597.1223,575.5395682999999,2316.666667,3928.8550920000002,6853,2,0,0.0,0.0,0,0,6950,3475.0,4911.563702,6948,2,0,0,8,24,143.88489209999997,431.6546763,45,321,153.0,147.9459361,21888.0,0,0,0,0,0,0,0,0,3,191.25,45.0,225.0,1,30,3,422,1,0,0.0,0.0,0,0,0.0,0.0,0,0
12,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,12,12.0,0.0,12,12,0,0,0,0,0.0,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3366,1,3,36,610,36,36,36.0,0.0,419,36,203.33333330000002,196.0212574,191919.1919,1188.3541300000002,1122.0,1902.768247,3319,3,0,0.0,0.0,0,0,3366,1683.0,2375.8787850000003,3363,3,0,0,8,24,297.08853239999996,891.2655971,36,419,136.4,166.1694918,27612.3,0,0,0,0,0,0,0,0,3,170.5,36.0,203.33333330000002,2,31,2,46,1,0,0.0,0.0,0,0,0.0,0.0,0,0
90548314,3,5,104,942,40,32,34.66666667,4.618802154,345,40,188.4,120.1116148,11.55184402,0.088350624,12900000.0,34200000.0,90500000,79,90500000,45300000.0,64000000.0,90500000,79,90500000,22600000.0,45300000.0,90500000,113,0,0,24,40,0.033131483999999996,0.05521914,32,345,120.66666670000001,116.93160390000001,13673.0,0,0,0,0,0,0,0,0,1,135.75,34.66666667,188.4,1,40,3,472,3,0,4473.0,0.0,4473,4473,90500000.0,0.0,90500000,90500000
42,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,42,42.0,0.0,42,42,0,0,0,0,0.0,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
53,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,53,53.0,0.0,53,53,0,0,0,0,0.0,37735.84906,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3687,1,3,34,448,34,34,34.0,0.0,315,34,149.33333330000002,147.1065374,130729.5905,1084.892867,1229.0,1298.832938,2646,95,0,0.0,0.0,0,0,3687,1843.5,1269.256672,2741,946,0,0,8,24,271.22321669999997,813.6696501,34,315,103.2,121.69921940000002,14810.7,0,0,0,0,0,0,0,0,3,129.0,34.0,149.33333330000002,2,31,2,46,1,0,0.0,0.0,0,0,0.0,0.0,0,0
111800348,6,5,123,138,46,0,20.5,23.11493024,46,0,27.6,25.19523765,2.3345186730000003,0.098389676,11200000.0,23500000.0,58000000,31,112000000,22300000.0,30600000.0,58000000,492,58400000,14600000.0,29000000.0,58100000,1391,0,0,120,100,0.053667096,0.04472258,0,46,25.58333333,22.96819276,527.5378787999999,0,0,0,1,1,0,0,0,0,27.90909091,20.5,27.6,6,123,5,138,3,0,156948.5,192142.8328,292814,21083,55700000.0,3262976.062,58000000,53400000
2875,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1043.478261,1437.5,1670.8933240000001,2619,256,2619,2619.0,0.0,2619,2619,0,0.0,0.0,0,0,0,0,40,20,695.6521739,347.82608700000003,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
17,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,17,17.0,0.0,17,17,0,0,0,0,0.0,117647.0588,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
33,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,33,33.0,0.0,33,33,0,0,0,0,0.0,60606.06061,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
30,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,30,30.0,0.0,30,30,0,0,0,0,0.0,66666.66667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
15,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,15,15.0,0.0,15,15,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
1553,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1287.8300060000001,1553.0,0.0,1553,1553,0,0.0,0.0,0,0,1553,1553.0,0.0,1553,1553,0,0,0,40,0.0,1287.8300060000001,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1,35,3,677,0,0,0.0,0.0,0,0,0.0,0.0,0,0
8087,4,4,13000,0,5200,0,3250.0,2251.66605,0,0,0.0,0.0,1607518.239,989.2419933,1155.285714,2505.87275,6802,12,8055,2685.0,3565.634446,6802,588,8087,2695.666667,3587.572485,6838,586,0,0,80,80,494.62099670000003,494.62099670000003,0,5200,1444.444444,2198.926506,4835277.778,0,0,0,0,1,0,0,0,1,1625.0,3250.0,0.0,1,30,3,435,3,0,0.0,0.0,0,0,0.0,0.0,0,0
31,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,31,31.0,0.0,31,31,0,0,0,0,0.0,64516.12903,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
2331,1,3,30,435,30,30,30.0,0.0,294,30,145.0,135.2442235,199485.1995,1716.001716,777.0,834.605895,1736,215,0,0.0,0.0,0,0,2331,1165.5,1344.209991,2116,215,0,0,8,24,429.000429,1287.0012869999998,30,294,99.0,114.5120081,13113.0,0,0,0,0,0,0,0,0,3,123.75,30.0,145.0,1,40,3,472,1,0,0.0,0.0,0,0,0.0,0.0,0,0
3399,1,3,30,454,30,30,30.0,0.0,280,30,151.33333330000002,125.1612294,142394.822,1176.816711,1133.0,1203.277192,2443,77,0,0.0,0.0,0,0,3399,1699.5,1160.362228,2520,879,0,0,8,24,294.2041777,882.6125331000001,30,280,102.8,110.67610400000001,12249.2,0,0,0,0,0,0,0,0,3,128.5,30.0,151.33333330000002,24,429,26,631,1,0,0.0,0.0,0,0,0.0,0.0,0,0
761,2,2,2600,0,2600,0,1300.0,1838.477631,0,0,0.0,0.0,3416557.162,5256.241787,253.66666669999998,423.8329073,743,2,743,743.0,0.0,743,743,761,761.0,0.0,761,761,0,0,40,40,2628.120894,2628.120894,0,2600,520.0,1162.7553480000001,1352000.0,0,0,0,0,1,0,0,0,1,650.0,1300.0,0.0,13,1067,13,26137,1,0,0.0,0.0,0,0,0.0,0.0,0,0
2760,0,2,0,526,0,0,0.0,0.0,491,35,263.0,322.4406922,190579.7101,724.6376812000001,2760.0,0.0,2760,2760,0,0.0,0.0,0,0,2760,2760.0,0.0,2760,2760,0,0,0,16,0.0,724.6376812000001,35,491,187.0,263.2717228,69312.0,0,0,0,0,0,0,0,0,0,280.5,0.0,263.0,1,42,3,596,0,0,0.0,0.0,0,0,0.0,0.0,0,0
67186382,101,129,2633,578699,517,0,26.06930693,81.0220041,55900,0,4486.03876,7704.310194,8652.527234000001,3.423312778,293390.3144,3888423.586,58200000,-153,67200000,671827.99,5879170.377,58200000,1,67200000,524893.4453,5202945.089,58300000,1,0,0,2020,2604,1.5032808290000002,1.920031949,0,55900,2516.588745,6161.393231,38000000.0,0,1,0,0,0,0,0,0,1,2527.530435,26.06930693,4486.03876,2,0,2,0,17,0,106139.5,59708.80371,148360,63919,33500000.0,35000000.0,58200000,8739220
27,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,27,27.0,0.0,27,27,0,0,0,0,0.0,74074.07407,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
20,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,20,20.0,0.0,20,20,0,0,0,0,0.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3371,1,3,30,435,30,30,30.0,0.0,294,30,145.0,135.2442235,137941.2637,1186.591516,1123.666667,1782.1081149999998,3181,57,0,0.0,0.0,0,0,3371,1685.5,2195.5665559999998,3238,133,0,0,8,24,296.647879,889.9436368999999,30,294,99.0,114.5120081,13113.0,0,0,0,0,0,0,0,0,3,123.75,30.0,145.0,2,0,1,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
2291,2,2,1300,0,1300,0,650.0,919.2388155,0,0,0.0,0.0,567437.8001,1745.9624620000002,763.6666667000001,1250.997335,2208,21,2208,2208.0,0.0,2208,2208,2291,2291.0,0.0,2291,2291,0,0,40,40,872.9812309,872.9812309,0,1300,260.0,581.3776741,338000.0,0,0,0,0,1,0,0,0,1,325.0,650.0,0.0,7,793,7,225,1,0,0.0,0.0,0,0,0.0,0.0,0,0
58,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,58,58.0,0.0,58,58,0,0,0,0,0.0,34482.75862,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3445,1,3,33,719,33,33,33.0,0.0,377,33,239.66666669999998,182.1793988,218287.37300000002,1161.103048,1148.333333,1746.7731199999998,3164,77,0,0.0,0.0,0,0,3445,1722.5,2147.483294,3241,204,0,0,8,24,290.275762,870.8272858999999,33,377,157.0,171.48760890000003,29408.0,0,0,0,0,0,0,0,0,3,196.25,33.0,239.66666669999998,12,1067,11,26137,1,0,0.0,0.0,0,0,0.0,0.0,0,0
83,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,83,83.0,0.0,83,83,0,0,0,0,0.0,24096.38554,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
16,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,16,16.0,0.0,16,16,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3104681,13,13,1067,26137,517,0,82.07692308,183.0980892,6500,0,2010.5384620000002,2280.155792,8762.252869,8.374451353,124187.24,607552.7285,3040356,8,3091181,257598.4167,876626.5906,3041205,41,3101379,258448.25,876525.7694,3041733,221,0,0,260,284,4.187225676000001,4.187225676000001,0,6500,1007.555556,1839.9320920000002,3385350.103,0,1,0,0,0,0,0,0,1,1046.307692,82.07692308,2010.5384620000002,13,1067,13,26137,4,0,0.0,0.0,0,0,0.0,0.0,0,0
4693,1,3,32,502,32,32,32.0,0.0,345,32,167.33333330000002,160.736845,113786.4905,852.3332623,1564.333333,503.834629,2135,1181,0,0.0,0.0,0,0,4693,2346.5,299.1061684,2558,2135,0,0,8,24,213.0833156,639.2499467,32,345,113.2,135.6934044,18412.7,0,0,0,0,0,0,0,0,3,141.5,32.0,167.33333330000002,1,32,3,502,1,0,0.0,0.0,0,0,0.0,0.0,0,0
5581,1,3,40,472,40,40,40.0,0.0,269,40,157.33333330000002,114.60511909999998,91739.83157000001,716.7174342000001,1860.3333329999998,2508.0010629999997,4727,71,0,0.0,0.0,0,0,5581,2790.5,2839.033726,4798,783,0,0,8,24,179.1793585,537.5380756,40,269,110.4,103.42775259999999,10697.3,0,0,0,0,0,0,0,0,3,138.0,40.0,157.33333330000002,0,0,2,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0
4820,1,3,90,598,90,90,90.0,0.0,361,90,199.33333330000002,142.8787365,142738.5892,829.8755187,1606.666667,2595.897019,4604,82,0,0.0,0.0,0,0,4820,2410.0,3218.750068,4686,134,0,0,8,24,207.46887969999997,622.4066389999999,90,361,155.6,117.4448807,13793.3,0,0,0,0,0,0,0,0,3,194.5,90.0,199.33333330000002,7,618,7,5376,1,0,0.0,0.0,0,0,0.0,0.0,0,0
23,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,23,23.0,0.0,23,23,0,0,0,0,0.0,86956.52174,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
28,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,28,28.0,0.0,28,28,0,0,0,0,0.0,71428.57143,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
18,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,18,18.0,0.0,18,18,0,0,0,0,0.0,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
19,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,19,19.0,0.0,19,19,0,0,0,0,0.0,105263.1579,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3280,0,2,0,520,0,0,0.0,0.0,492,28,260.0,328.09754649999996,158536.5854,609.7560976,3280.0,0.0,3280,3280,0,0.0,0.0,0,0,3280,3280.0,0.0,3280,3280,0,0,0,16,0.0,609.7560976,28,492,182.66666669999998,267.8905249,71765.33333,0,0,0,0,0,0,0,0,0,274.0,0.0,260.0,14,1067,14,26137,0,0,0.0,0.0,0,0,0.0,0.0,0,0
23,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,23,23.0,0.0,23,23,0,0,0,0,0.0,86956.52174,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
5717,1,3,36,651,36,36,36.0,0.0,509,36,217.0,255.29003109999996,120167.9202,699.6676579,1905.6666670000002,1809.6453609999999,3677,60,0,0.0,0.0,0,0,5717,2858.5,1242.3866150000001,3737,1980,0,0,8,24,174.9169145,524.7507433999999,36,509,144.6,205.94853730000003,42414.8,0,0,0,0,0,0,0,0,3,180.75,36.0,217.0,1,95,1,178,1,0,0.0,0.0,0,0,0.0,0.0,0,0
19,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,19,19.0,0.0,19,19,0,0,0,0,0.0,105263.1579,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
14,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,14,14.0,0.0,14,14,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
54090976,28,38,17557,8513,1683,0,627.0357142999999,762.0790511,759,0,224.02631580000002,346.3502747,481.9657904,1.220166558,832168.8615,2429595.543,10200000,0,50300000,1863243.519,3480462.159,10200000,378,54100000,1461918.27,3183258.332,11200000,0,0,0,560,784,0.517646419,0.7025201390000001,0,1683,389.1044776,588.9275597999999,346835.6707,0,1,0,0,0,0,0,0,1,395.0,627.0357142999999,224.02631580000002,2,0,1,0,13,0,908899.4,480891.295,1455602,380084,8952395.0,1023594.548,10200000,7836646
3575,1,3,34,647,34,34,34.0,0.0,438,34,215.66666669999998,205.047149,190489.5105,1118.881119,1191.666667,1584.6694710000002,3007,85,0,0.0,0.0,0,0,3575,1787.5,1844.8415920000002,3092,483,0,0,8,24,279.7202797,839.1608392,34,438,143.0,175.8493674,30923.0,0,0,0,0,0,0,0,0,3,178.75,34.0,215.66666669999998,14,1067,14,26137,1,0,0.0,0.0,0,0,0.0,0.0,0,0
2672,1,3,43,581,43,43,43.0,0.0,400,43,193.66666669999998,184.895466,233532.9341,1497.0059880000001,890.6666667000002,1273.393236,2357,63,0,0.0,0.0,0,0,2672,1336.0,1533.007502,2420,252,0,0,8,24,374.25149700000003,1122.754491,43,400,133.4,154.6069209,23903.3,0,0,0,0,0,0,0,0,3,166.75,43.0,193.66666669999998,8,2080,10,630,1,0,0.0,0.0,0,0,0.0,0.0,0,0
15,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,15,15.0,0.0,15,15,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
19,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,19,19.0,0.0,19,19,0,0,0,0,0.0,105263.1579,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
3944,1,3,33,787,33,33,33.0,0.0,411,33,262.3333333,201.4977254,207910.7505,1014.198783,1314.666667,1667.768069,3211,76,0,0.0,0.0,0,0,3944,1972.0,1859.690835,3287,657,0,0,8,24,253.5496957,760.6490872,33,411,170.6,189.9442023,36078.8,0,0,0,0,0,0,0,0,3,213.25,33.0,262.3333333,34,1067,39,109337,1,0,0.0,0.0,0,0,0.0,0.0,0,0
